Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
5841,0.812500,1.062500,2.916667,-0.000000,-2.298471,0
5842,0.850000,0.812500,2.083333,-0.000000,-2.330047,0
5843,0.887500,0.875000,2.083333,-0.000000,-2.421658,0
5844,0.850000,1.312500,3.125000,-0.000000,-2.423914,0
5845,0.850000,1.562500,3.333333,-0.000000,-2.391110,0
5846,0.850000,1.125000,2.916667,-0.000000,-2.430543,0
5847,0.850000,1.000000,2.708333,-0.000000,-2.434384,0
5848,0.887500,1.687500,3.333333,-0.000000,-2.467974,0
5849,0.737500,0.812500,2.500000,-0.000000,-2.084823,0
5850,0.775000,1.750000,3.750000,-0.000000,-2.114538,0
5851,0.737500,0.562500,1.458333,-0.000000,-2.078235,0
5852,0.737500,0.500000,0.833333,-0.000000,-2.076902,0
5853,0.737500,1.562500,3.541667,-0.000000,-2.076722,0
5854,0.737500,2.000000,3.750000,-0.000000,-2.076670,0
5855,0.700000,1.937500,3.958333,-0.000000,-2.030846,0
5856,0.662500,1.937500,3.958333,-0.000000,-1.941722,0
5857,0.700000,0.687500,1.666667,-0.000000,-2.010395,0
5858,0.662500,1.125000,3.125000,-0.000000,-1.942768,0
5859,0.700000,1.937500,3.750000,-0.000000,-2.019241,0
5860,0.700000,1.187500,3.125000,-0.000000,-2.024420,0
5861,0.700000,1.562500,3.541667,-0.000000,-2.019959,0
5862,0.662500,1.437500,3.541667,-0.000000,-1.937293,0
5863,0.662500,1.750000,3.750000,-0.000000,-1.936591,0
5864,0.625000,1.062500,3.125000,-0.000000,-1.861823,0
5865,0.625000,1.812500,3.958333,-0.000000,-1.856571,0
5866,0.625000,1.312500,3.541667,-0.000000,-1.857072,0
5867,0.437500,1.500000,0.416667,-0.001949,-1.457625,0
5868,0.437500,1.500000,4.583333,-0.002002,-1.415489,0
5869,0.437500,1.625000,0.000000,-0.000246,-1.482357,0
5870,0.437500,1.750000,0.208333,-0.000236,-1.482710,0
5871,0.437500,1.812500,0.208333,-0.000177,-1.485092,0
5872,0.437500,1.937500,0.416667,-0.000202,-1.483648,0
5873,0.437500,2.000000,0.416667,-0.000162,-1.487869,0
5874,0.550000,0.812500,2.500000,-0.000003,-1.693341,0
5875,0.550000,0.875000,2.708333,-0.000004,-1.689372,0
5876,0.550000,1.125000,3.333333,-0.000006,-1.685145,0
5877,0.550000,1.250000,3.541667,-0.000008,-1.682937,0
5878,0.550000,1.625000,3.958333,-0.000016,-1.680061,0
5879,0.550000,1.937500,4.166667,-0.000019,-1.678676,0
5880,0.512500,0.562500,1.250000,-0.000038,-1.594147,0
5881,0.475000,0.625000,2.083333,-0.000107,-1.504209,0
5882,0.475000,1.312500,4.166667,-0.000123,-1.502371,0
5883,0.437500,1.750000,0.000000,-0.000129,-1.489346,0
5884,0.437500,1.875000,0.208333,-0.000136,-1.488916,0
5885,0.475000,1.437500,4.375000,-0.000039,-1.507644,0
5886,0.587500,0.750000,2.291667,-0.000000,-1.774353,0
5887,0.587500,1.625000,3.958333,-0.000000,-1.769402,0
5888,0.287500,1.062500,2.291667,-0.066777,-1.051900,0
5889,0.287500,1.250000,3.125000,-0.080650,-1.042905,0
5890,0.587500,1.312500,1.458333,-0.163430,-0.984044,0
5891,0.287500,1.500000,4.166667,-0.161344,-1.039459,0
5892,0.250000,0.937500,2.916667,-0.168561,-0.928883,0
5893,0.250000,0.562500,4.166667,-0.183693,-0.914342,0
5894,0.287500,0.500000,0.208333,-0.436899,-0.347339,0
5895,0.250000,0.812500,4.791667,-0.515743,-0.250845,0
5896,0.362500,0.875000,2.708333,-0.524207,-0.035494,0
5897,0.400000,0.937500,2.291667,-0.521321,-0.199449,0
5898,0.587500,1.437500,2.291667,-0.520215,-0.203397,0
5899,0.287500,1.000000,3.125000,-0.463808,-0.253582,0
5900,0.812500,1.500000,1.041667,-0.357933,-0.703656,0
5901,0.437500,1.687500,3.750000,-0.318599,-0.716765,0
5902,0.512500,1.437500,2.500000,-0.251096,-0.719683,0
5903,0.475000,1.562500,3.125000,-0.290176,-0.719363,0
5904,0.925000,1.875000,0.000000,-0.243940,-0.722128,0
5905,0.775000,1.250000,0.625000,-0.393225,-0.433408,0
5906,0.362500,1.062500,3.541667,-0.554176,-0.001451,0
5907,0.362500,1.000000,3.125000,-0.550882,-0.031559,0
5908,0.362500,0.750000,3.541667,-0.034460,-1.218538,0
5909,0.325000,1.062500,1.666667,-0.064348,-1.151776,0
5910,0.362500,1.125000,4.791667,-0.047955,-1.212015,0
5911,0.325000,1.437500,2.916667,-0.060982,-1.155137,0
5912,0.325000,1.562500,3.125000,-0.053114,-1.157776,0
5913,0.325000,1.625000,3.333333,-0.063617,-1.153032,0
5914,0.325000,1.750000,3.541667,-0.063361,-1.154156,0
5915,0.325000,1.812500,3.541667,-0.052125,-1.157864,0
5916,0.287500,1.875000,4.375000,-0.064936,-1.055466,0
5917,0.325000,1.937500,3.750000,-0.057185,-1.157175,0
5918,0.362500,1.875000,2.708333,-0.019851,-1.252123,0
5919,0.400000,0.625000,2.291667,-0.018832,-1.318540,0
5920,0.400000,1.375000,1.250000,-0.018472,-1.350371,0
5921,0.362500,1.625000,2.291667,-0.018873,-1.253902,0
5922,0.400000,1.500000,1.250000,-0.007535,-1.358429,0
5923,0.437500,0.687500,2.500000,-0.006217,-1.409465,0
5924,0.437500,0.937500,3.541667,-0.005936,-1.409919,0
5925,0.400000,1.875000,1.875000,-0.006693,-1.362401,0
5926,0.962500,0.562500,1.666667,-0.000000,-2.776684,0
5927,0.962500,0.750000,2.083333,-0.000000,-2.672231,0
5928,1.000000,1.437500,2.916667,-0.000000,-2.654344,0
5929,1.000000,1.875000,3.125000,-0.000000,-2.649394,0
5930,0.925000,1.062500,2.500000,-0.000000,-2.488574,0
5931,0.925000,1.187500,2.708333,-0.000000,-2.482806,0
5932,0.962500,1.062500,2.500000,-0.000000,-2.542719,0
5933,0.962500,1.375000,2.916667,-0.000000,-2.537644,0
5934,0.887500,1.312500,3.125000,-0.000000,-2.493693,0
5935,0.887500,1.000000,2.708333,-0.000000,-2.511319,0
5936,0.887500,1.125000,2.916667,-0.000000,-2.504303,0
5937,0.962500,1.687500,3.125000,-0.000000,-2.531959,0
5938,0.812500,1.375000,3.333333,-0.000000,-2.214597,0
5939,0.812500,1.937500,3.750000,-0.000000,-2.202528,0
5940,0.812500,0.500000,1.041667,-0.000000,-2.214840,0
5941,0.812500,1.187500,3.125000,-0.000000,-2.291431,0
5942,0.850000,0.562500,1.250000,-0.000000,-2.341290,0
5943,0.850000,1.812500,3.541667,-0.000000,-2.307228,0
5944,0.850000,1.250000,3.125000,-0.000000,-2.421567,0
5945,0.887500,0.625000,1.458333,-0.000000,-2.466589,0
5946,0.925000,1.625000,3.125000,-0.000000,-2.466131,0
5947,0.925000,2.000000,3.333333,-0.000000,-2.453772,0
5948,0.775000,0.687500,1.875000,-0.000000,-2.112673,0
5949,0.737500,0.875000,2.708333,-0.000000,-2.086374,0
5950,0.775000,1.250000,3.333333,-0.000000,-2.114538,0
5951,0.775000,1.437500,3.541667,-0.000000,-2.112703,0
5952,0.737500,0.562500,1.250000,-0.000000,-2.076902,0
5953,0.737500,0.687500,1.875000,-0.000000,-2.076197,0
5954,0.737500,0.937500,2.500000,-0.000000,-2.075561,0
5955,0.700000,0.937500,2.708333,-0.000000,-2.027127,0
5956,0.700000,1.625000,3.750000,-0.000000,-2.028189,0
5957,0.662500,1.250000,3.333333,-0.000000,-1.938973,0
5958,0.662500,1.625000,3.750000,-0.000000,-1.938334,0
5959,0.662500,0.937500,2.708333,-0.000000,-1.946570,0
5960,0.700000,0.937500,2.500000,-0.000000,-2.011346,0
5961,0.700000,1.875000,3.750000,-0.000000,-2.018944,0
5962,0.700000,1.312500,3.333333,-0.000000,-2.020931,0
5963,0.700000,1.687500,3.750000,-0.000000,-2.023388,0
5964,0.700000,1.750000,3.750000,-0.000000,-2.020655,0
5965,0.700000,1.812500,3.750000,-0.000000,-2.019183,0
5966,0.662500,0.687500,1.875000,-0.000000,-1.935724,0
5967,0.662500,0.750000,2.083333,-0.000000,-1.934796,0
5968,0.662500,0.812500,2.291667,-0.000000,-1.934527,0
5969,0.625000,2.000000,4.166667,-0.000000,-1.865721,0
5970,0.625000,1.687500,3.958333,-0.000000,-1.860490,0
5971,0.625000,1.500000,3.750000,-0.000000,-1.856363,0
5972,0.587500,1.687500,4.166667,-0.000000,-1.779408,0
5973,0.437500,1.437500,4.583333,-0.000509,-1.416986,0
5974,0.437500,1.312500,4.375000,-0.001699,-1.411854,0
5975,0.437500,1.687500,0.000000,-0.000176,-1.485092,0
5976,0.550000,0.625000,1.666667,-0.000003,-1.693341,0
5977,0.550000,0.937500,2.916667,-0.000004,-1.687359,0
5978,0.550000,1.375000,3.750000,-0.000005,-1.680061,0
5979,0.512500,0.750000,2.500000,-0.000015,-1.596567,0
5980,0.550000,1.562500,3.958333,-0.000006,-1.678676,0
5981,0.512500,1.750000,4.375000,-0.000017,-1.595896,0
5982,0.550000,1.875000,4.166667,-0.000010,-1.677852,0
5983,0.512500,0.937500,3.125000,-0.000037,-1.594102,0
5984,0.475000,0.687500,2.500000,-0.000060,-1.501732,0
5985,0.475000,1.062500,3.750000,-0.000088,-1.500271,0
5986,0.437500,1.812500,0.000000,-0.000097,-1.492958,0
5987,0.437500,1.937500,0.208333,-0.000107,-1.490929,0
5988,0.587500,0.687500,2.083333,-0.000000,-1.774353,0
5989,0.587500,1.125000,3.333333,-0.000000,-1.772951,0
5990,0.587500,1.250000,3.541667,-0.000000,-1.770572,0
5991,0.587500,1.875000,4.166667,-0.000000,-1.774191,0
5992,0.287500,1.062500,2.708333,-0.155303,-1.039459,0
5993,0.250000,1.500000,5.000000,-0.166819,-0.918464,0
5994,0.700000,1.937500,2.083333,-0.179433,-0.782435,0
5995,0.512500,0.875000,0.416667,-0.431611,-0.344715,0
5996,0.250000,0.687500,3.958333,-0.515666,-0.250845,0
5997,0.362500,1.000000,3.333333,-0.523759,-0.035494,0
5998,0.400000,1.000000,2.708333,-0.521079,-0.040927,0
5999,0.325000,0.750000,2.500000,-0.517966,-0.045858,0
6000,0.287500,0.625000,0.000000,-0.463438,-0.253582,0
6001,0.362500,1.062500,2.916667,-0.320751,-0.658250,0
6002,0.400000,1.375000,3.541667,-0.346321,-0.556568,0
6003,0.437500,1.812500,3.958333,-0.325628,-0.657094,0
6004,1.000000,1.875000,1.041667,-0.320638,-0.695425,0
6005,0.925000,1.875000,1.250000,-0.313885,-0.700579,0
6006,0.887500,1.375000,0.416667,-0.270082,-0.702353,0
6007,0.437500,1.125000,2.083333,-0.219179,-0.716801,0
6008,0.550000,1.500000,2.291667,-0.213917,-0.719632,0
6009,0.662500,1.937500,2.291667,-0.196596,-0.719753,0
6010,0.362500,1.500000,4.375000,-0.381875,-0.433363,0
6011,0.325000,0.562500,1.458333,-0.538943,-0.022956,0
6012,0.362500,0.875000,2.291667,-0.533682,-0.029595,0
6013,0.362500,0.875000,4.166667,-0.021186,-1.212015,0
6014,0.362500,0.937500,4.375000,-0.022839,-1.210495,0
6015,0.362500,1.187500,5.000000,-0.023518,-1.205889,0
6016,0.325000,1.312500,2.500000,-0.053054,-1.157776,0
6017,0.887500,1.812500,0.833333,-0.062982,-1.127324,0
6018,0.325000,1.687500,3.333333,-0.050661,-1.157822,0
6019,0.325000,1.125000,1.875000,-0.056757,-1.156649,0
6020,0.325000,1.375000,2.708333,-0.055346,-1.157175,0
6021,0.362500,0.500000,1.666667,-0.019526,-1.221984,0
6022,0.400000,1.187500,0.625000,-0.017428,-1.350096,0
6023,0.400000,1.937500,2.291667,-0.018167,-1.349852,0
6024,0.362500,1.750000,2.500000,-0.018864,-1.253902,0
6025,0.400000,1.625000,1.458333,-0.006059,-1.362447,0
6026,0.437500,0.812500,3.125000,-0.005122,-1.409919,0
6027,0.400000,1.437500,1.041667,-0.005844,-1.362460,0
6028,0.962500,0.500000,1.666667,-0.000000,-2.776684,0
6029,0.962500,0.625000,1.875000,-0.000000,-2.673607,0
6030,0.962500,0.687500,2.083333,-0.000000,-2.672231,0
6031,1.000000,1.187500,2.708333,-0.000000,-2.654344,0
6032,0.925000,0.562500,1.458333,-0.000000,-2.646119,0
6033,0.925000,0.625000,1.666667,-0.000000,-2.592322,0
6034,0.925000,0.687500,1.875000,-0.000000,-2.548284,0
6035,1.000000,1.812500,3.125000,-0.000000,-2.649394,0
6036,0.887500,0.562500,1.250000,-0.000000,-2.469550,0
6037,0.925000,1.312500,2.916667,-0.000000,-2.472573,0
6038,0.962500,0.937500,2.291667,-0.000000,-2.542719,0
6039,0.962500,1.187500,2.708333,-0.000000,-2.537644,0
6040,0.925000,0.937500,2.291667,-0.000000,-2.491660,0
6041,0.887500,0.750000,2.083333,-0.000000,-2.523174,0
6042,0.887500,1.250000,3.125000,-0.000000,-2.493693,0
6043,0.962500,1.625000,3.125000,-0.000000,-2.531959,0
6044,0.775000,0.812500,2.500000,-0.000000,-2.153956,0
6045,0.812500,1.562500,3.541667,-0.000000,-2.198913,0
6046,0.812500,1.875000,3.750000,-0.000000,-2.190151,0
6047,0.812500,0.625000,1.666667,-0.000000,-2.209977,0
6048,0.850000,1.500000,3.333333,-0.000000,-2.310894,0
6049,0.812500,0.937500,2.708333,-0.000000,-2.299743,0
6050,0.887500,0.687500,1.666667,-0.000000,-2.463988,0
6051,0.850000,0.500000,1.041667,-0.000000,-2.342762,0
6052,0.775000,1.687500,3.750000,-0.000000,-2.108822,0
6053,0.775000,0.625000,1.666667,-0.000000,-2.111168,0
6054,0.737500,0.500000,1.041667,-0.000000,-2.076902,0
6055,0.737500,0.625000,1.666667,-0.000000,-2.076816,0
6056,0.737500,2.000000,3.958333,-0.000000,-2.076715,0
6057,0.737500,0.750000,2.083333,-0.000000,-2.075246,0
6058,0.700000,1.562500,3.750000,-0.000000,-2.030846,0
6059,0.700000,1.875000,3.958333,-0.000000,-2.029986,0
6060,0.662500,1.875000,3.958333,-0.000000,-1.944154,0
6061,0.662500,1.000000,2.916667,-0.000000,-1.944458,0
6062,0.662500,1.812500,3.958333,-0.000000,-1.946591,0
6063,0.700000,0.500000,0.625000,-0.000000,-2.012977,0
6064,0.700000,0.562500,1.041667,-0.000000,-2.012012,0
6065,0.700000,1.125000,3.125000,-0.000000,-2.021954,0
6066,0.700000,1.437500,3.541667,-0.000000,-2.019524,0
6067,0.700000,1.500000,3.541667,-0.000000,-2.019031,0
6068,0.662500,0.875000,2.500000,-0.000000,-1.934583,0
6069,0.625000,1.937500,4.166667,-0.000000,-1.866176,0
6070,0.625000,0.875000,2.708333,-0.000000,-1.865615,0
6071,0.625000,0.750000,2.291667,-0.000000,-1.859924,0
6072,0.625000,0.812500,2.500000,-0.000000,-1.859963,0
6073,0.625000,1.437500,3.750000,-0.000000,-1.857427,0
6074,0.587500,1.375000,3.958333,-0.000000,-1.778753,0
6075,0.587500,1.437500,3.958333,-0.000000,-1.777620,0
6076,0.437500,1.250000,4.375000,-0.000283,-1.413379,0
6077,0.437500,1.125000,4.166667,-0.000316,-1.410483,0
6078,0.550000,0.562500,1.250000,-0.000002,-1.693341,0
6079,0.550000,1.812500,4.166667,-0.000005,-1.678953,0
6080,0.512500,0.500000,0.833333,-0.000008,-1.594147,0
6081,0.512500,0.562500,1.458333,-0.000005,-1.601302,0
6082,0.512500,0.625000,1.875000,-0.000008,-1.600205,0
6083,0.512500,1.000000,3.333333,-0.000021,-1.590827,0
6084,0.475000,1.250000,4.166667,-0.000021,-1.503761,0
6085,0.512500,1.500000,4.166667,-0.000016,-1.592352,0
6086,0.475000,1.125000,3.958333,-0.000023,-1.501379,0
6087,0.437500,2.000000,0.000000,-0.000047,-1.500720,0
6088,0.437500,1.875000,0.000000,-0.000075,-1.496550,0
6089,0.437500,1.937500,0.000000,-0.000059,-1.498710,0
6090,0.437500,2.000000,0.208333,-0.000086,-1.495263,0
6091,0.587500,0.562500,1.458333,-0.000000,-1.774353,0
6092,0.587500,1.000000,3.125000,-0.000000,-1.772951,0
6093,0.587500,1.562500,3.958333,-0.000000,-1.770839,0
6094,0.287500,1.187500,2.916667,-0.083321,-1.039308,0
6095,0.287500,1.875000,4.791667,-0.154291,-1.037973,0
6096,0.437500,0.750000,1.041667,-0.416343,-0.330488,0
6097,0.512500,0.937500,0.833333,-0.422301,-0.257038,0
6098,0.250000,0.500000,1.875000,-0.507808,-0.245988,0
6099,0.362500,0.687500,0.416667,-0.494657,-0.246503,0
6100,0.437500,1.125000,2.708333,-0.514732,-0.069117,0
6101,0.287500,1.250000,4.166667,-0.455765,-0.248437,0
6102,0.400000,1.312500,3.333333,-0.322996,-0.459376,0
6103,0.325000,1.125000,3.750000,-0.283321,-0.655575,0
6104,0.400000,1.250000,3.125000,-0.302618,-0.608995,0
6105,0.962500,1.687500,0.833333,-0.281370,-0.695955,0
6106,0.625000,1.562500,1.875000,-0.182381,-0.719690,0
6107,0.662500,1.062500,0.416667,-0.337051,-0.358015,0
6108,0.925000,1.125000,0.416667,-0.328542,-0.386678,0
6109,0.962500,1.937500,1.250000,-0.328401,-0.429149,0
6110,0.362500,0.812500,2.083333,-0.537917,-0.018500,0
6111,0.325000,1.375000,2.291667,-0.022946,-1.158321,0
6112,0.325000,1.562500,2.708333,-0.020607,-1.164722,0
6113,0.325000,1.812500,3.125000,-0.019894,-1.167738,0
6114,0.325000,1.937500,3.333333,-0.022399,-1.162088,0
6115,0.325000,1.187500,2.083333,-0.052948,-1.157549,0
6116,0.325000,1.250000,2.291667,-0.051866,-1.157776,0
6117,0.325000,0.562500,2.916667,-0.057707,-1.117831,0
6118,0.287500,1.625000,3.958333,-0.060666,-1.053877,0
6119,0.325000,0.937500,0.833333,-0.048783,-1.157822,0
6120,0.325000,0.812500,0.000000,-0.054641,-1.156649,0
6121,0.325000,1.000000,1.250000,-0.054131,-1.157175,0
6122,0.362500,1.000000,4.583333,-0.019171,-1.207410,0
6123,0.400000,1.312500,1.041667,-0.017290,-1.349852,0
6124,0.362500,1.437500,1.875000,-0.017896,-1.255635,0
6125,0.362500,1.062500,0.625000,-0.018582,-1.253010,0
6126,0.400000,1.750000,1.666667,-0.006019,-1.362426,0
6127,0.437500,0.500000,1.041667,-0.004642,-1.409465,0
6128,0.437500,1.000000,3.750000,-0.003481,-1.409919,0
6129,0.962500,0.562500,1.875000,-0.000000,-2.775992,0
6130,1.000000,1.375000,2.916667,-0.000000,-2.654344,0
6131,0.925000,0.500000,1.250000,-0.000000,-2.646119,0
6132,1.000000,1.750000,3.125000,-0.000000,-2.649394,0
6133,0.962500,0.875000,2.291667,-0.000000,-2.542719,0
6134,0.962500,1.125000,2.708333,-0.000000,-2.537644,0
6135,0.925000,1.000000,2.500000,-0.000000,-2.482806,0
6136,0.925000,1.125000,2.708333,-0.000000,-2.478823,0
6137,0.887500,0.812500,2.291667,-0.000000,-2.519377,0
6138,0.962500,1.562500,3.125000,-0.000000,-2.531959,0
6139,0.962500,2.000000,3.333333,-0.000000,-2.526995,0
6140,0.775000,0.750000,2.291667,-0.000000,-2.153267,0
6141,0.812500,1.312500,3.333333,-0.000000,-2.195214,0
6142,0.775000,0.875000,2.708333,-0.000000,-2.153922,0
6143,0.812500,1.500000,3.541667,-0.000000,-2.185711,0
6144,0.812500,1.812500,3.750000,-0.000000,-2.181267,0
6145,0.812500,0.750000,2.291667,-0.000000,-2.300190,0
6146,0.812500,0.562500,1.458333,-0.000000,-2.212198,0
6147,0.850000,1.750000,3.541667,-0.000000,-2.298824,0
6148,0.850000,0.812500,2.291667,-0.000000,-2.439632,0
6149,0.925000,1.562500,3.125000,-0.000000,-2.463352,0
6150,0.887500,1.625000,3.333333,-0.000000,-2.462755,0
6151,0.925000,1.937500,3.333333,-0.000000,-2.453772,0
6152,0.850000,0.750000,2.083333,-0.000000,-2.330047,0
6153,0.775000,0.500000,1.041667,-0.000000,-2.102916,0
6154,0.775000,2.000000,3.958333,-0.000000,-2.098364,0
6155,0.775000,1.062500,3.125000,-0.000000,-2.106828,0
6156,0.737500,1.250000,3.333333,-0.000000,-2.076670,0
6157,0.737500,0.812500,2.291667,-0.000000,-2.074758,0
6158,0.700000,1.312500,3.541667,-0.000000,-2.030814,0
6159,0.700000,1.000000,2.916667,-0.000000,-2.024420,0
6160,0.700000,1.500000,3.750000,-0.000000,-2.028638,0
6161,0.700000,1.812500,3.958333,-0.000000,-2.027764,0
6162,0.662500,0.500000,0.833333,-0.000000,-1.938723,0
6163,0.662500,0.562500,1.250000,-0.000000,-1.937878,0
6164,0.662500,1.562500,3.750000,-0.000000,-1.941052,0
6165,0.700000,0.625000,1.458333,-0.000000,-2.010395,0
6166,0.700000,1.250000,3.333333,-0.000000,-2.019241,0
6167,0.700000,0.875000,2.500000,-0.000000,-2.012058,0
6168,0.625000,1.562500,3.958333,-0.000000,-1.866032,0
6169,0.625000,1.625000,3.958333,-0.000000,-1.863159,0
6170,0.625000,1.875000,4.166667,-0.000000,-1.865210,0
6171,0.587500,0.812500,2.708333,-0.000000,-1.774912,0
6172,0.587500,1.625000,4.166667,-0.000000,-1.775913,0
6173,0.550000,0.750000,2.291667,-0.000002,-1.693341,0
6174,0.550000,1.000000,3.125000,-0.000002,-1.685145,0
6175,0.550000,1.750000,4.166667,-0.000002,-1.680673,0
6176,0.512500,1.625000,4.375000,-0.000002,-1.600008,0
6177,0.512500,1.687500,4.375000,-0.000007,-1.598200,0
6178,0.512500,2.000000,4.583333,-0.000005,-1.598899,0
6179,0.475000,0.500000,1.250000,-0.000016,-1.506840,0
6180,0.512500,1.187500,3.750000,-0.000014,-1.590354,0
6181,0.512500,1.312500,3.958333,-0.000012,-1.591487,0
6182,0.475000,0.875000,3.333333,-0.000027,-1.499252,0
6183,0.475000,0.937500,3.541667,-0.000018,-1.499773,0
6184,0.475000,2.000000,4.791667,-0.000053,-1.496249,0
6185,0.400000,1.750000,0.000000,-0.000066,-1.410202,0
6186,0.400000,1.937500,0.208333,-0.000055,-1.413034,0
6187,0.587500,0.500000,1.041667,-0.000000,-1.774353,0
6188,0.587500,1.500000,3.958333,-0.000000,-1.773271,0
6189,0.587500,1.187500,3.541667,-0.000000,-1.769305,0
6190,0.587500,1.375000,3.750000,-0.000000,-1.769214,0
6191,0.250000,1.062500,3.541667,-0.152666,-0.917039,0
6192,0.287500,1.375000,3.541667,-0.087931,-1.037483,0
6193,0.287500,1.625000,4.375000,-0.147402,-1.036315,0
6194,0.287500,1.062500,4.375000,-0.412814,-0.323525,0
6195,0.250000,0.562500,2.708333,-0.507636,-0.245988,0
6196,0.437500,1.187500,2.916667,-0.514721,-0.058443,0
6197,0.287500,1.187500,3.958333,-0.455741,-0.248437,0
6198,0.475000,1.687500,3.333333,-0.282016,-0.546217,0
6199,0.325000,0.687500,0.625000,-0.276831,-0.655188,0
6200,0.325000,0.812500,1.875000,-0.279291,-0.578284,0
6201,1.000000,1.750000,0.833333,-0.271779,-0.690761,0
6202,0.887500,1.750000,1.250000,-0.300778,-0.344129,0
6203,0.587500,0.687500,0.208333,-0.527075,-0.005916,0
6204,0.362500,0.750000,1.666667,-0.526022,-0.013102,0
6205,0.325000,0.875000,3.125000,-0.537798,-0.003990,0
6206,0.437500,1.375000,3.541667,-0.528309,-0.005753,0
6207,0.325000,1.187500,1.666667,-0.021501,-1.158321,0
6208,0.325000,1.250000,1.875000,-0.020524,-1.161260,0
6209,0.325000,1.312500,2.083333,-0.021085,-1.160346,0
6210,0.325000,2.000000,3.750000,-0.048874,-1.157405,0
6211,0.287500,1.437500,3.541667,-0.059080,-1.053877,0
6212,0.287500,1.750000,4.166667,-0.060363,-1.053199,0
6213,0.325000,0.875000,0.416667,-0.048443,-1.157822,0
6214,0.925000,1.937500,0.833333,-0.049540,-1.054457,0
6215,0.325000,1.687500,2.916667,-0.019123,-1.169062,0
6216,0.400000,1.250000,0.625000,-0.009702,-1.349659,0
6217,0.400000,1.562500,1.666667,-0.017012,-1.349658,0
6218,0.325000,2.000000,3.333333,-0.018266,-1.170036,0
6219,0.400000,1.125000,0.000000,-0.005348,-1.358429,0
6220,0.400000,1.937500,1.875000,-0.005214,-1.359396,0
6221,0.437500,0.562500,1.666667,-0.004295,-1.409465,0
6222,0.400000,1.687500,1.458333,-0.004374,-1.359598,0
6223,0.437500,0.750000,2.916667,-0.002545,-1.409919,0
6224,0.962500,0.500000,1.875000,-0.000000,-2.775992,0
6225,0.962500,0.625000,2.083333,-0.000000,-2.672604,0
6226,1.000000,1.312500,2.916667,-0.000000,-2.654344,0
6227,1.000000,1.687500,3.125000,-0.000000,-2.649394,0
6228,0.962500,1.000000,2.500000,-0.000000,-2.537644,0
6229,0.887500,0.500000,1.041667,-0.000000,-2.472738,0
6230,0.925000,1.250000,2.916667,-0.000000,-2.469631,0
6231,0.925000,0.812500,2.083333,-0.000000,-2.491660,0
6232,0.887500,0.875000,2.500000,-0.000000,-2.516274,0
6233,0.962500,1.312500,2.916667,-0.000000,-2.531959,0
6234,0.962500,1.937500,3.333333,-0.000000,-2.526995,0
6235,0.775000,0.687500,2.083333,-0.000000,-2.114642,0
6236,0.812500,1.750000,3.750000,-0.000000,-2.172484,0
6237,0.812500,0.812500,2.500000,-0.000000,-2.299776,0
6238,0.812500,1.000000,2.916667,-0.000000,-2.298471,0
6239,0.812500,1.125000,3.125000,-0.000000,-2.185711,0
6240,0.812500,1.250000,3.333333,-0.000000,-2.176850,0
6241,0.850000,1.687500,3.541667,-0.000000,-2.290431,0
6242,0.887500,0.750000,1.875000,-0.000000,-2.423079,0
6243,0.887500,2.000000,3.541667,-0.000000,-2.391639,0
6244,0.925000,1.500000,3.125000,-0.000000,-2.463352,0
6245,0.850000,0.875000,2.500000,-0.000000,-2.436564,0
6246,0.925000,1.875000,3.333333,-0.000000,-2.450267,0
6247,0.775000,0.562500,1.458333,-0.000000,-2.102916,0
6248,0.775000,1.375000,3.541667,-0.000000,-2.100919,0
6249,0.737500,0.937500,2.916667,-0.000000,-2.084026,0
6250,0.775000,1.625000,3.750000,-0.000000,-2.098364,0
6251,0.775000,1.937500,3.958333,-0.000000,-2.093529,0
6252,0.737500,0.687500,2.083333,-0.000000,-2.075246,0
6253,0.737500,0.750000,2.291667,-0.000000,-2.074758,0
6254,0.737500,1.937500,3.958333,-0.000000,-2.072198,0
6255,0.700000,1.125000,3.333333,-0.000000,-2.029908,0
6256,0.700000,1.375000,3.541667,-0.000000,-2.023388,0
6257,0.700000,0.812500,2.500000,-0.000000,-2.027127,0
6258,0.700000,1.750000,3.958333,-0.000000,-2.025236,0
6259,0.662500,1.375000,3.541667,-0.000000,-1.936859,0
6260,0.700000,0.750000,2.083333,-0.000000,-2.009916,0
6261,0.700000,0.812500,2.291667,-0.000000,-2.010352,0
6262,0.662500,1.687500,3.958333,-0.000000,-1.948413,0
6263,0.662500,1.750000,3.958333,-0.000000,-1.948253,0
6264,0.700000,0.500000,0.833333,-0.000000,-2.012012,0
6265,0.700000,0.562500,1.250000,-0.000000,-2.010696,0
6266,0.625000,0.687500,2.083333,-0.000000,-1.860122,0
6267,0.625000,0.937500,2.916667,-0.000000,-1.862813,0
6268,0.625000,1.125000,3.333333,-0.000000,-1.857613,0
6269,0.625000,0.500000,1.041667,-0.000000,-1.862994,0
6270,0.587500,0.750000,2.500000,-0.000000,-1.774777,0
6271,0.550000,0.687500,2.083333,-0.000001,-1.693341,0
6272,0.550000,1.687500,4.166667,-0.000001,-1.682325,0
6273,0.550000,1.187500,3.541667,-0.000002,-1.680061,0
6274,0.550000,1.500000,3.958333,-0.000002,-1.678324,0
6275,0.512500,0.687500,2.291667,-0.000004,-1.596567,0
