Index,car_width,car_length,sampling_rate,isCollision,ego_vimpact,min_ttc,stopCondition,endTime,timeCollision
1571,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1572,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1573,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1574,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1575,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1576,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1577,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1578,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1579,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1580,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1581,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1582,1.98,4.31,100,1.00,2.85,0.39,4.00,7.82,-1
1583,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1584,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1585,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1586,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1587,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1588,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1589,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1590,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1591,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1592,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1593,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1594,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1595,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1596,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1597,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1598,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1599,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1600,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1601,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1602,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1603,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1604,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1605,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1606,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1607,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1608,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1609,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1610,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1611,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1612,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1613,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1614,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1615,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1616,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1617,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1618,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1619,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1620,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1621,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1622,1.98,4.31,100,1.00,2.85,0.39,4.00,7.82,-1
1623,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1624,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1625,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1626,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1627,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1628,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1629,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1630,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1631,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1632,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1633,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1634,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1635,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1636,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1637,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1638,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1639,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1640,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1641,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1642,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1643,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1644,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1645,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1646,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1647,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1648,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1649,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1650,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1651,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1652,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1653,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1654,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1655,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1656,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1657,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1658,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1659,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1660,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1661,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1662,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1663,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1664,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1665,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1666,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1667,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1668,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1669,1.98,4.31,100,1.00,2.85,0.39,4.00,7.82,-1
1670,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1671,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1672,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1673,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1674,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1675,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1676,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1677,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1678,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1679,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1680,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1681,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1682,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1683,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1684,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1685,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1686,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1687,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1688,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1689,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1690,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1691,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1692,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1693,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1694,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1695,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1696,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1697,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1698,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1699,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1700,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1701,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1702,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1703,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1704,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1705,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1706,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1707,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1708,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1709,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1710,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1711,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1712,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1713,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1714,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1715,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1716,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1717,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1718,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1719,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1720,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1721,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1722,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1723,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1724,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1725,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1726,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1727,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1728,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1729,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1730,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1731,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1732,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1733,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1734,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1735,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1736,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1737,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1738,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1739,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1740,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1741,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1742,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1743,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1744,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1745,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1746,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1747,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1748,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1749,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1750,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1751,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1752,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1753,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1754,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1755,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1756,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1757,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1758,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1759,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1760,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1761,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1762,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1763,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1764,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1765,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1766,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1767,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1768,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1769,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1770,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1771,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1772,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1773,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1774,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1775,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1776,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1777,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1778,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1779,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1780,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1781,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1782,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1783,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1784,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1785,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1786,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1787,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1788,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1789,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1790,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1791,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1792,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1793,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1794,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1795,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1796,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1797,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1798,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1799,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1800,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1801,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1802,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1803,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1804,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1805,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1806,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1807,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1808,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1809,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1810,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1811,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1812,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1813,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1814,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1815,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1816,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1817,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1818,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1819,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1820,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1821,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1822,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1823,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1824,1.98,4.31,100,1.00,2.87,0.38,4.00,7.84,-1
1825,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1826,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1827,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1828,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1829,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1830,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1831,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1832,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1833,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1834,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1835,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1836,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1837,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1838,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1839,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1840,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1841,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1842,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1843,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1844,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1845,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1846,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1847,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1848,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1849,1.98,4.31,100,1.00,2.87,0.16,4.00,8.58,-1
1850,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1851,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1852,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1853,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1854,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1855,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1856,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1857,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1858,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1859,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1860,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1861,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1862,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1863,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1864,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1865,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1866,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1867,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1868,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1869,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1870,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1871,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1872,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1873,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1874,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1875,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1876,1.98,4.31,100,1.00,2.87,0.38,4.00,7.84,-1
1877,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1878,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1879,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1880,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1881,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1882,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1883,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1884,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1885,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1886,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1887,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1888,1.98,4.31,100,1.00,2.87,0.16,4.00,8.58,-1
1889,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1890,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1891,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1892,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1893,1.98,4.31,100,1.00,2.87,0.38,4.00,7.74,-1
1894,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1895,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1896,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1897,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1898,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1899,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1900,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1901,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1902,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1903,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1904,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1905,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1906,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1907,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1908,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1909,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1910,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1911,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1912,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1913,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1914,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1915,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1916,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1917,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1918,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1919,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1920,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1921,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1922,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1923,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1924,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1925,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1926,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1927,1.98,4.31,100,1.00,2.87,0.16,4.00,8.58,-1
1928,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1929,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1930,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1931,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1932,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1933,1.98,4.31,100,1.00,2.87,0.38,4.00,7.74,-1
1934,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1935,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1936,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1937,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1938,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1939,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1940,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1941,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1942,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1943,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1944,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1945,1.98,4.31,100,1.00,2.87,0.38,4.00,7.74,-1
1946,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1947,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1948,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1949,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1950,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1951,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1952,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1953,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1954,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1955,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1956,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1957,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
