Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance,Critical
425,0.929067,1.664424,2.696895,-0.000000,-2.543379,0
426,0.635788,0.563410,2.814262,-0.000000,-1.893705,0
427,0.561223,0.595935,0.514698,-0.027745,-1.728796,0
428,0.844628,1.179143,2.582844,-0.000000,-2.429219,0
429,0.198513,1.463062,0.015289,-0.000003,-0.990608,0
430,0.420722,1.603016,3.715980,-0.301517,-0.135977,0
431,0.261719,0.560939,4.856747,-0.001174,-0.927675,0
432,0.903131,1.220257,2.555085,-0.000000,-2.538366,0
433,0.128989,1.365010,4.308758,-0.000525,-0.625462,0
434,0.791641,1.870532,2.095726,-0.230542,-2.145804,0
435,0.492716,1.642905,1.303506,-0.039397,-1.579113,0
436,0.756471,0.538673,0.513473,-0.000000,-2.086560,0
437,0.931267,0.733475,1.534670,-0.000000,-2.614201,0
438,0.200681,0.717641,4.730279,-0.071121,-0.808473,0
439,0.313942,1.160971,3.903862,-0.287601,-0.165843,0
440,0.876165,0.786937,0.104447,-0.001183,-2.464135,0
441,0.119679,1.579278,0.676126,-0.000001,-0.807750,0
442,0.234309,1.735154,4.379392,-0.011552,-0.922527,0
443,0.219440,1.913730,1.093346,-0.000009,-1.002726,0
