Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance,Critical
1301,0.807355,1.552890,1.134784,-0.636107,-4.152492,1
1302,0.805188,1.548673,1.151429,-0.718432,-4.143663,1
1303,0.393886,1.308608,3.912365,-0.996982,-1.294941,1
1304,0.396604,1.265494,3.890748,-0.996853,-1.305418,1
1305,0.734265,0.964786,0.783148,-0.944466,-2.864670,1
1306,0.929058,0.982853,0.036438,-0.938328,-2.867892,1
1307,0.730956,0.964786,0.783148,-0.919937,-2.951701,1
1308,0.734708,0.971851,0.754893,-0.827554,-2.951786,1
1309,0.740096,0.971856,0.709113,-0.783174,-2.951880,1
1310,0.343477,0.736013,2.936876,-0.997819,-1.161562,1
1311,0.342415,0.736802,2.901119,-0.999792,-1.159958,1
1312,0.393828,1.265256,3.890748,-0.997110,-1.294806,1
1313,0.926756,1.323731,0.010706,-0.621475,-4.697528,1
1314,0.342397,0.737091,2.864755,-0.999912,-1.159913,1
1315,0.671930,1.307524,1.244338,-0.687319,-3.799361,1
1316,0.734682,0.976967,0.783148,-0.827005,-2.951786,1
1317,0.736296,0.950494,0.768748,-0.988643,-2.766401,1
1318,0.343527,0.736013,2.956293,-0.997120,-1.161499,1
1319,0.734682,0.964786,0.783148,-0.931879,-2.864677,1
1320,0.802428,1.323791,1.191457,-0.996159,-2.189080,1
1321,0.802428,1.323791,1.191351,-0.996159,-2.189080,1
1322,0.807355,1.552890,1.151429,-0.715178,-4.152492,1
1323,0.342397,0.737103,2.864755,-0.999915,-1.159913,1
1324,0.926756,1.322285,0.010706,-0.636641,-4.697528,1
1325,0.926756,1.322285,0.010725,-0.636641,-4.697528,1
1326,0.926756,0.972808,0.036438,-0.990182,-2.777889,1
1327,0.905940,0.972808,0.036438,-0.930919,-2.972098,1
1328,0.926383,0.972808,0.036438,-0.984360,-2.777898,1
1329,0.807346,1.552890,1.151429,-0.715178,-4.152492,1
1330,0.734708,0.950494,0.782150,-0.991918,-2.766288,1
1331,0.343542,0.736866,2.936876,-0.999895,-1.161534,1
1332,0.926383,0.972808,0.036595,-0.984360,-2.777898,1
1333,0.396604,1.267824,3.890748,-0.997813,-1.305418,1
1334,0.905940,0.968637,0.036438,-0.948386,-2.965001,1
1335,0.393828,1.257019,3.933335,-0.999849,-1.294806,1
1336,0.805188,1.548068,1.150284,-0.723731,-4.143663,1
1337,0.802428,1.322261,1.191457,-0.994931,-2.189080,1
1338,0.342397,0.737093,2.864755,-0.999912,-1.159913,1
1339,0.926756,1.322368,0.010706,-0.635766,-4.697528,1
1340,0.926728,0.972846,0.036438,-0.990135,-2.777889,1
1341,0.807355,1.552890,1.134784,-0.636107,-4.152492,1
1342,0.734723,0.949150,0.772615,-0.991604,-2.766288,1
1343,0.393886,1.308608,3.912365,-0.996982,-1.294941,1
1344,0.396604,1.265494,3.890748,-0.996853,-1.305418,1
1345,0.734265,0.964786,0.783148,-0.944466,-2.864670,1
1346,0.730956,0.964786,0.783148,-0.919937,-2.951701,1
1347,0.734708,0.971851,0.754893,-0.827554,-2.951786,1
1348,0.740096,0.971856,0.709113,-0.783174,-2.951880,1
1349,0.929086,0.982814,0.036438,-0.938573,-2.867892,1
1350,0.736296,0.973244,0.768748,-0.848683,-2.951749,1
1351,0.343477,0.736013,2.936876,-0.997819,-1.161562,1
1352,0.342415,0.736802,2.901119,-0.999792,-1.159958,1
1353,0.393828,1.265256,3.890748,-0.997110,-1.294806,1
1354,0.805188,1.548563,1.150284,-0.719405,-4.143663,1
1355,0.926756,1.323731,0.010706,-0.621475,-4.697528,1
1356,0.342397,0.737091,2.864755,-0.999912,-1.159913,1
1357,0.805188,1.548673,1.151429,-0.718432,-4.143663,1
1358,0.740096,0.972350,0.709113,-0.776587,-2.951880,1
1359,0.926756,0.969934,0.010706,-0.989234,-2.777889,1
1360,0.802428,1.323791,1.191457,-0.996159,-2.189080,1
1361,0.802428,1.323791,1.191351,-0.996159,-2.189080,1
1362,0.807355,1.552890,1.151429,-0.715178,-4.152492,1
1363,0.342397,0.737103,2.864755,-0.999915,-1.159913,1
1364,0.926756,1.322285,0.010706,-0.636641,-4.697528,1
1365,0.926756,1.322285,0.010725,-0.636641,-4.697528,1
1366,0.926756,0.972808,0.036438,-0.990182,-2.777889,1
1367,0.905940,0.972808,0.036438,-0.930919,-2.972098,1
1368,0.926383,0.972808,0.036438,-0.984360,-2.777898,1
1369,0.807346,1.552890,1.151429,-0.715178,-4.152492,1
1370,0.734708,0.950494,0.782150,-0.991918,-2.766288,1
1371,0.343542,0.736866,2.936876,-0.999895,-1.161534,1
1372,0.926383,0.972808,0.036595,-0.984360,-2.777898,1
1373,0.396604,1.267824,3.890748,-0.997813,-1.305418,1
1374,0.905940,0.968637,0.036438,-0.948386,-2.965001,1
1375,0.393828,1.257019,3.933335,-0.999849,-1.294806,1
1376,0.805188,1.548068,1.150284,-0.723731,-4.143663,1
1377,0.395196,1.265494,3.874967,-0.998985,-1.299599,1
1378,0.807382,1.552594,1.151207,-0.720364,-4.152385,1
1379,0.910440,0.972350,0.058688,-0.975211,-2.877035,1
1380,0.866699,0.972808,0.036438,-0.731830,-3.352109,1
1381,0.802428,1.322261,1.191457,-0.994931,-2.189080,1
1382,0.342397,0.737093,2.864755,-0.999912,-1.159913,1
1383,0.926756,1.322368,0.010706,-0.635766,-4.697528,1
1384,0.926728,0.972846,0.036438,-0.990135,-2.777889,1
1385,0.807355,1.552890,1.134784,-0.636107,-4.152492,1
1386,0.734723,0.949150,0.772615,-0.991604,-2.766288,1
1387,0.396604,1.265494,3.890748,-0.996853,-1.305418,1
1388,0.730956,0.964786,0.783148,-0.919937,-2.951701,1
1389,0.734708,0.971851,0.754893,-0.827554,-2.951786,1
1390,0.736296,0.973244,0.768748,-0.848683,-2.951749,1
1391,0.740096,0.970004,0.709113,-0.807255,-2.951880,1
1392,0.342415,0.736802,2.901119,-0.999792,-1.159958,1
1393,0.393886,1.308608,3.912365,-0.996982,-1.294941,1
1394,0.343477,0.736013,2.936876,-0.997819,-1.161562,1
1395,0.393828,1.265256,3.890748,-0.997110,-1.294806,1
1396,0.805188,1.548563,1.150284,-0.719405,-4.143663,1
1397,0.807384,1.552947,1.150284,-0.717463,-4.152385,1
1398,0.734265,0.964786,0.783148,-0.944466,-2.864670,1
1399,0.929086,0.982814,0.036438,-0.938573,-2.867892,1
1400,0.802428,1.323791,1.191457,-0.996159,-2.189080,1
1401,0.802428,1.323791,1.191351,-0.996159,-2.189080,1
1402,0.807355,1.552890,1.151429,-0.715178,-4.152492,1
