Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance,Critical
345,0.905263,0.500000,1.315789,-0.000000,-2.531376,0
346,0.905263,0.500000,1.578947,-0.000000,-2.528181,0
347,0.905263,0.500000,1.842105,-0.000000,-2.526654,0
348,0.905263,0.500000,2.105263,-0.000000,-2.525200,0
349,0.905263,0.500000,2.368421,-0.000000,-2.516614,0
350,0.905263,0.500000,2.631579,-0.000000,-2.514532,0
351,0.905263,0.500000,2.894737,-0.000000,-2.511220,0
352,0.905263,0.500000,3.157895,-0.000000,-2.511220,0
353,0.905263,0.500000,3.421053,-0.000000,-2.508640,0
354,0.905263,0.500000,3.684211,-0.000000,-2.508640,0
355,0.905263,0.500000,3.947368,-0.000000,-2.506128,0
356,0.905263,0.500000,4.210526,-0.000000,-2.587687,0
357,0.905263,0.500000,4.473684,-0.000000,-2.587687,0
358,0.905263,0.500000,4.736842,-0.000000,-2.587687,0
359,0.905263,0.500000,5.000000,-0.000000,-2.587687,0
360,0.952632,0.500000,0.000000,-0.000000,-2.742445,0
361,0.952632,0.500000,0.263158,-0.000000,-2.742445,0
362,0.952632,0.500000,0.526316,-0.000000,-2.742445,0
363,0.952632,0.500000,0.789474,-0.000000,-2.742445,0
364,0.952632,0.500000,1.052632,-0.000000,-2.742445,0
365,0.952632,0.500000,1.315789,-0.000000,-2.742445,0
366,0.952632,0.500000,1.578947,-0.000000,-2.742445,0
367,0.952632,0.500000,1.842105,-0.000000,-2.741940,0
368,0.952632,0.500000,2.105263,-0.000000,-2.741940,0
369,0.952632,0.500000,2.368421,-0.000000,-2.741940,0
370,0.952632,0.500000,2.631579,-0.000000,-2.510246,0
371,0.952632,0.500000,2.894737,-0.000000,-2.510246,0
372,0.952632,0.500000,3.157895,-0.000000,-2.506220,0
373,0.952632,0.500000,3.421053,-0.000000,-2.506220,0
374,0.952632,0.500000,3.684211,-0.000000,-2.506220,0
375,0.952632,0.500000,3.947368,-0.000000,-2.746079,0
376,0.952632,0.500000,4.210526,-0.000000,-2.746079,0
377,0.952632,0.500000,4.473684,-0.000000,-2.746079,0
378,0.952632,0.500000,4.736842,-0.000000,-2.746079,0
379,0.952632,0.500000,5.000000,-0.000000,-2.746079,0
380,1.000000,0.500000,0.000000,-0.000000,-2.923355,0
381,1.000000,0.500000,0.263158,-0.000000,-2.923355,0
382,1.000000,0.500000,0.526316,-0.000000,-2.923355,0
383,1.000000,0.500000,0.789474,-0.000000,-2.921208,0
384,1.000000,0.500000,1.052632,-0.000000,-2.919077,0
385,1.000000,0.500000,1.315789,-0.000000,-2.916976,0
386,1.000000,0.500000,1.578947,-0.000000,-2.914922,0
387,1.000000,0.500000,1.842105,-0.000000,-2.912928,0
388,1.000000,0.500000,2.105263,-0.000000,-2.911003,0
389,1.000000,0.500000,2.368421,-0.000000,-2.909157,0
390,1.000000,0.500000,2.631579,-0.000000,-2.790225,0
391,1.000000,0.500000,2.894737,-0.000000,-2.790225,0
392,1.000000,0.500000,3.157895,-0.000000,-2.789012,0
393,1.000000,0.500000,3.421053,-0.000000,-2.787890,0
394,1.000000,0.500000,3.684211,-0.000000,-2.921208,0
395,1.000000,0.500000,3.947368,-0.000000,-2.921208,0
396,1.000000,0.500000,4.210526,-0.000000,-2.921208,0
397,1.000000,0.500000,4.473684,-0.000000,-2.921208,0
398,1.000000,0.500000,4.736842,-0.000000,-2.921208,0
399,1.000000,0.500000,5.000000,-0.000000,-2.921208,0
400,0.100000,0.578947,0.000000,-0.000432,-0.566950,0
401,0.100000,0.578947,0.263158,-0.000501,-0.556526,0
402,0.100000,0.578947,0.526316,-0.000568,-0.543839,0
403,0.100000,0.578947,0.789474,-0.000562,-0.543839,0
404,0.100000,0.578947,1.052632,-0.000556,-0.543839,0
405,0.100000,0.578947,1.315789,-0.000550,-0.543839,0
406,0.100000,0.578947,1.578947,-0.000545,-0.543839,0
